user_id,has_hc,count_hc
https://twitter.com/DiapointME,0,0
https://twitter.com/DeenaRoger,1,2
https://twitter.com/AlanMeng3,1,2
https://twitter.com/VandanaGuptaPVI,0,0
https://twitter.com/JudeMillerBurke,0,0
https://twitter.com/travisdon1981,0,0
https://twitter.com/FightPMDD,1,1
https://twitter.com/EdenLake,1,2
https://twitter.com/Metabolic_Man,1,1
https://twitter.com/healthlgbt,0,0
https://twitter.com/SLACK_TV,0,0
https://twitter.com/MerrellClinic,0,0
https://twitter.com/AnnalsofIM,0,0
https://twitter.com/MNDsouthlondon,0,0
https://twitter.com/opengl_pr,0,0
https://twitter.com/Mac_AgingNews,0,0
https://twitter.com/CatchUpKids_ABA,0,0
https://twitter.com/RodrigoNunesCa6,0,0
https://twitter.com/JCavese,0,0
https://twitter.com/JCavese,0,0
https://twitter.com/brexahealth,1,1
https://twitter.com/NBTStweets,0,0
https://twitter.com/RickKing16,0,0
https://twitter.com/lexica,0,0
https://twitter.com/Kirsrana,0,0
https://twitter.com/teamnovonordisk,0,0
https://twitter.com/DonSmallman,0,0
https://twitter.com/DonSmallman,0,0
https://twitter.com/PublicautoVe,0,0
https://twitter.com/warriorloverlei,0,0
https://twitter.com/leahnashsays,0,0
https://twitter.com/DianeShears,0,0
https://twitter.com/andrew_amato,0,0
https://twitter.com/KeyesDrug,0,0
https://twitter.com/PittCVR,0,0
https://twitter.com/SiqlamA,0,0
https://twitter.com/MLouiseHull,0,0
https://twitter.com/MLouiseHull,0,0
https://twitter.com/hombrechic,0,0
https://twitter.com/RenaMalikMD,0,0
https://twitter.com/AnneDean10,0,0
https://twitter.com/YemenSource,0,0
https://twitter.com/melanomacan,1,1
https://twitter.com/gene_hobbs,0,0
https://twitter.com/Science37x,0,0
https://twitter.com/indecentKurt,0,0
https://twitter.com/neelamheera,0,0
https://twitter.com/neelamheera,0,0
https://twitter.com/prismdlr,0,0
https://twitter.com/kristyhdrew,0,0
https://twitter.com/KamranZarrinK,0,0
https://twitter.com/bawolfenden,0,0
https://twitter.com/rasiron,0,0
https://twitter.com/JoshLJ24,0,0
https://twitter.com/LindseyKHorner,0,0
https://twitter.com/benhaygood,0,0
https://twitter.com/raci2000,0,0
https://twitter.com/PracticalSleep,1,1
https://twitter.com/sicklecell101,0,0
https://twitter.com/drmarionlynch,0,0
https://twitter.com/michaelktobin,0,0
https://twitter.com/ntiupstream,0,0
https://twitter.com/LucindaEClarke,0,0
https://twitter.com/CrystalliseL,0,0
https://twitter.com/CBS11,0,0
https://twitter.com/BestKerri,0,0
https://twitter.com/FertilityCenter,0,0
https://twitter.com/CAMarthritis,0,0
https://twitter.com/grapedevine,0,0
https://twitter.com/DiseaseDietDocs,0,0
https://twitter.com/L6HJH,0,0
https://twitter.com/ImperialNHS,0,0
https://twitter.com/physiopodukltd,0,0
https://twitter.com/CRG_,0,0
https://twitter.com/FrontButtYouTR,0,0
https://twitter.com/MorenikeFolaya2,1,1
https://twitter.com/KMossGH,0,0
https://twitter.com/risepersist,0,0
https://twitter.com/kbuddahtraining,0,0
https://twitter.com/cruz_rdz20,0,0
https://twitter.com/GardenOBGYN,0,0
https://twitter.com/crown_valley,0,0
https://twitter.com/pinnaclehealthr,0,0
https://twitter.com/puregreenxpress,0,0
https://twitter.com/GaryMitchellRN,0,0
https://twitter.com/GaryMitchellRN,0,0
https://twitter.com/PeytonAwesomism,0,0
https://twitter.com/SkyLark82,0,0
https://twitter.com/DignitasIntl,0,0
https://twitter.com/Elena_Heras,0,0
https://twitter.com/GlutenDotOrg,0,0
https://twitter.com/emshoscot,1,1
https://twitter.com/AADEdiabetes,0,0
https://twitter.com/TheEmilyB,1,1
https://twitter.com/myliferaft,0,0
https://twitter.com/MedicineGovSte,0,0
https://twitter.com/kathygori,0,0
https://twitter.com/SemlerHealth,0,0
https://twitter.com/AMATHUR1007,0,0
https://twitter.com/eyzrbrn,0,0
https://twitter.com/GhostinGeek,0,0
https://twitter.com/drunkitty2000,1,3
https://twitter.com/OWMorgan,0,0
https://twitter.com/AssistanceZiggy,0,0
https://twitter.com/RavenNowKap4evr,0,0
https://twitter.com/BadPeriods,1,4
https://twitter.com/AdamHlms,0,0
https://twitter.com/DeanRaskob,0,0
https://twitter.com/Carlos_esa84,0,0
https://twitter.com/PALESTINESTAND,0,0
https://twitter.com/donvman_TECH,0,0
https://twitter.com/AmericanLungDC,0,0
https://twitter.com/_FullSpectrum__,0,0
https://twitter.com/aiqawards,0,0
https://twitter.com/TheMDSC,0,0
https://twitter.com/DerekAOReilly,0,0
https://twitter.com/MissBeulah2U,0,0
